地點,時間,日期,星期幾,當下溫度,商品品項,貨架上庫存量,原價,折扣(off),剩餘保存期限,Unnamed: 14,剩餘保存期限_小時,商品大類_其他,商品大類_熟食/其他,商品大類_肉類,商品大類_蔬果類,商品大類_魚類,商品大類_麵包甜點類,停車狀況_一般,停車狀況_多,停車狀況_少,停車狀況_無,人流量_一般,人流量_多,人流量_少,天氣_晴天,天氣_陰天,天氣_雨天,售價,折扣實際,折扣預測,售價預測
大全聯 中壢店,18:35:00,2025-10-02,星期四,30,白吐司,11,40,28.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,28.799999999999997,0.28,0.27050000000000013,29.179999999999993
大全聯 中壢店,18:35:00,2025-10-02,星期四,30,葡式蛋塔,20,95,20.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,76.0,0.19999999999999996,0.2007999999999996,75.92400000000004
大全聯 中壢店,18:35:00,2025-10-02,星期四,30,花朵千層蛋塔,2,99,20.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,79.2,0.19999999999999996,0.33769999999999983,65.56770000000002
中壢中北店,12:33-12:39,2025-03-23,星期日,23,美國牛肉粗絞,2,99,20.0,0.0,0.0,12.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,79.2,0.19999999999999996,0.24519999999999975,74.72520000000003
中壢中北店,12:33-12:39,2025-03-23,星期日,23,綠竹筍,2,228,10.0,0.0,0.0,12.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,205.20000000000002,0.09999999999999998,0.3245999999999999,153.99120000000002
中壢中北店,12:33-12:39,2025-03-23,星期日,23,拜脫球3入,1,42,30.0,0.0,0.0,12.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,29.4,0.30000000000000004,0.2630000000000002,30.953999999999994
中壢中北店,12:33-12:39,2025-03-23,星期日,23,吐司,2,40,30.0,0.0,0.0,12.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,28.0,0.30000000000000004,0.2642000000000002,29.43199999999999
中壢中北店,20:00:00,2025-03-26,星期三,19,豬肉里肌肉片,2,99,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,79.2,0.19999999999999996,0.2024999999999996,78.95250000000004
中壢中北店,20:00:00,2025-03-26,星期三,19,台灣豬小排丁,2,148,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,118.4,0.19999999999999996,0.19999999999999962,118.40000000000006
中壢中北店,20:00:00,2025-03-26,星期三,19,泰安台灣豬豬肋條,1,140,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,112.0,0.19999999999999996,0.2019999999999996,111.72000000000006
中壢中北店,20:00:00,2025-03-26,星期三,19,家福嚴選台灣豬豬肋條,1,148,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,118.4,0.19999999999999996,0.2019999999999996,118.10400000000006
中壢中北店,20:00:00,2025-03-26,星期三,19,台灣豬胛心絞肉,1,80,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,64.0,0.19999999999999996,0.19999999999999962,64.00000000000003
中壢中北店,18:17-18:23,2025-03-28,星期五,16,豬肉里肌火鍋片,2,63,20.0,1.0,0.0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,50.400000000000006,0.19999999999999996,0.20429999999999965,50.129100000000015
中壢中北店,18:17-18:23,2025-03-28,星期五,16,豬梅花火鍋片,1,87,20.0,1.0,0.0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,69.60000000000001,0.19999999999999996,0.19999999999999962,69.60000000000004
中壢中北店,18:17-18:23,2025-03-28,星期五,16,家福嚴選台灣豬豬肋條,1,148,20.0,0.0,0.0,6.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,118.4,0.19999999999999996,0.20399999999999963,117.80800000000005
中壢中北店,18:17-18:23,2025-03-28,星期五,16,台灣豬胛心絞肉,1,80,20.0,0.0,0.0,6.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,64.0,0.19999999999999996,0.20699999999999968,63.440000000000026
中壢中北店,18:17-18:23,2025-03-28,星期五,16,美國牛肉粗絞,3,120,20.0,0.0,0.0,6.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,96.0,0.19999999999999996,0.19299999999999964,96.84000000000005
中壢中北店,18:17-18:23,2025-03-28,星期五,16,豬五花肉條附皮,1,234,20.0,1.0,0.0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,187.20000000000002,0.19999999999999996,0.20909999999999965,185.0706000000001
中壢中北店,18:17-18:23,2025-03-28,星期五,16,豬後腿肉絲,2,68,20.0,1.0,0.0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,54.400000000000006,0.19999999999999996,0.19999999999999962,54.40000000000003
中壢中北店,18:17-18:23,2025-03-28,星期五,16,吻仔魚,1,115,20.0,1.0,0.0,30.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,92.0,0.19999999999999996,0.20099999999999965,91.88500000000005
中壢中北店,18:17-18:23,2025-03-28,星期五,16,有機活株韓小菇,2,69,20.0,1.0,0.0,30.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,55.2,0.19999999999999996,0.17699999999999974,56.78700000000002
中壢中北店,18:17-18:23,2025-03-28,星期五,16,有機杏鮑菇,1,79,20.0,1.0,0.0,30.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,63.2,0.19999999999999996,0.18899999999999967,64.06900000000003
中壢中北店,18:17-18:23,2025-03-28,星期五,16,履歷洋菇,2,98,10.0,1.0,0.0,30.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,88.2,0.09999999999999998,0.13039999999999977,85.22080000000003
中壢中北店,18:17-18:23,2025-03-28,星期五,16,日本山藥,1,199,20.0,1.0,0.0,30.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,159.20000000000002,0.19999999999999996,0.20669999999999966,157.86670000000007
中壢中北店,18:17-18:23,2025-03-28,星期五,16,白花菜,1,55,20.0,1.0,0.0,30.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,44.0,0.19999999999999996,0.19609999999999966,44.214500000000015
中壢中北店,18:17-18:23,2025-03-28,星期五,16,履歷甜豆莢,1,69,30.0,1.0,0.0,30.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,48.3,0.30000000000000004,0.19199999999999964,55.752000000000024
中壢中北店,18:17-18:23,2025-03-28,星期五,16,有機羽衣甘藍,1,49,20.0,1.0,0.0,30.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,39.2,0.19999999999999996,0.19699999999999965,39.347000000000016
中壢中北店,20:01-20:10,2025-04-01,星期二,14,台灣豬小排丁,2,148,20.0,0.0,0.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,118.4,0.19999999999999996,0.2039999999999996,117.80800000000005
中壢中北店,20:01-20:10,2025-04-01,星期二,14,豬梅花肉排,1,108,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,86.4,0.19999999999999996,0.2031999999999996,86.05440000000004
中壢中北店,20:01-20:10,2025-04-01,星期二,14,家福嚴選台灣豬豬肋條,1,148,20.0,0.0,0.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,118.4,0.19999999999999996,0.2049999999999996,117.66000000000005
中壢中北店,20:01-20:10,2025-04-01,星期二,14,台灣豬胛心絞肉,1,88,20.0,0.0,0.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,70.4,0.19999999999999996,0.20799999999999969,69.69600000000003
中壢中北店,20:01-20:10,2025-04-01,星期二,14,美國牛肉粗絞,3,120,20.0,0.0,0.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,96.0,0.19999999999999996,0.19999999999999962,96.00000000000004
中壢中北店,20:01-20:10,2025-04-01,星期二,14,豬培根厚切,1,160,20.0,0.0,0.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,128.0,0.19999999999999996,0.2369999999999997,122.08000000000006
中壢中北店,18:49-18:55,2025-04-04,星期五,21,美國牛肉粗絞,1,129,20.0,0.0,0.0,6.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,103.2,0.19999999999999996,0.2580000000000001,95.71799999999999
中壢中北店,13:00:00,2025-06-30,星期一,35,豬里肌小排,1,100,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,80.0,0.19999999999999996,0.19849999999999965,80.15000000000003
中壢中北店,13:00:00,2025-06-30,星期一,35,豬梅花火鍋片,3,163,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,130.4,0.19999999999999996,0.20523999999999962,129.54588000000007
中壢中北店,13:00:00,2025-06-30,星期一,35,豬里肌火鍋片,2,96,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,76.80000000000001,0.19999999999999984,0.19999999999999962,76.80000000000004
中壢中北店,13:00:00,2025-06-30,星期一,35,豬五花火鍋片,2,150,20.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,120.0,0.19999999999999996,0.18799999999999964,121.80000000000005
中壢中北店,16:45:00,2025-07-11,星期五,29,豬五花火鍋片,2,104,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,83.2,0.19999999999999996,0.20299999999999965,82.88800000000003
中壢中北店,16:45:00,2025-07-11,星期五,29,豬梅花火鍋片,1,126,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,100.80000000000001,0.19999999999999996,0.20829999999999965,99.75420000000004
中壢中北店,16:45:00,2025-07-11,星期五,29,豬里肌火鍋片,3,108,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,86.4,0.19999999999999996,0.20309999999999964,86.06520000000005
中壢中北店,16:45:00,2025-07-11,星期五,29,安心豚冷藏台灣五花火鍋片,1,110,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,88.0,0.19999999999999996,0.2045999999999997,87.49400000000004
中壢中北店,16:40:00,2025-08-05,星期二,27,黑糖小菠蘿,2,38,10.0,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,34.2,0.09999999999999998,0.12339999999999982,33.31080000000001
中壢中北店,16:40:00,2025-08-05,星期二,27,日式烤麻糬,4,129,10.0,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,116.10000000000001,0.09999999999999998,0.14839999999999984,109.85640000000002
中壢中北店,16:40:00,2025-08-05,星期二,27,法式大圓,3,45,10.0,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,40.5,0.09999999999999998,0.15539999999999976,38.00700000000001
中壢中北店,16:40:00,2025-08-05,星期二,27,白吐司,2,42,10.0,1.0,0.0,48.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,37.800000000000004,0.09999999999999987,0.1529999999999998,35.574000000000005
中壢中北店,16:20:00,2025-08-14,星期四,34,豬五花火鍋肉片,2,94,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,75.2,0.19999999999999996,0.20099999999999962,75.10600000000004
中壢中北店,16:20:00,2025-08-14,星期四,34,豬梅花火鍋肉片,1,119,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,95.2,0.19999999999999996,0.20219999999999963,94.93820000000005
中壢中北店,16:20:00,2025-08-14,星期四,34,豬里肌烤肉片,1,143,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,114.4,0.19999999999999996,0.20299999999999963,113.97100000000006
中壢中北店,16:20:00,2025-08-14,星期四,34,五花火鍋肉片,2,129,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,103.2,0.19999999999999996,0.20139999999999966,103.01940000000003
中壢中北店,16:20:00,2025-08-14,星期四,34,豬里肌火鍋肉片,2,97,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,77.60000000000001,0.19999999999999996,0.19999999999999962,77.60000000000004
中壢中北店,16:20:00,2025-08-14,星期四,34,豬梅花火鍋肉片,2,100,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,80.0,0.19999999999999996,0.19899999999999962,80.10000000000004
中壢中北店,16:20:00,2025-08-14,星期四,34,澳洲牛穀飼板腱火鍋片,3,165,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,132.0,0.19999999999999996,0.20547999999999964,131.09580000000005
中壢中北店,16:20:00,2025-08-14,星期四,34,美國肩小排火鍋片,3,164,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,131.20000000000002,0.19999999999999984,0.20523999999999962,130.34064000000006
中壢中北店,16:20:00,2025-08-14,星期四,34,進口櫻桃,1,165,10.0,0.0,0.0,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,148.5,0.09999999999999998,0.1359999999999998,142.56000000000003
中壢中北店,16:20:00,2025-08-14,星期四,34,水果切盤,15,39,20.0,0.0,0.0,24.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,31.200000000000003,0.19999999999999996,0.19599999999999965,31.356000000000016
中壢中北店,17:15:00,2025-08-15,星期五,32,冷藏豬里肌火鍋片,13,108,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,86.4,0.19999999999999996,0.20229999999999967,86.15160000000003
中壢中北店,17:15:00,2025-08-15,星期五,32,冷藏豬五花火鍋片,2,94,40.0,0.0,0.0,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,56.4,0.4,0.3593999999999995,60.21640000000005
中壢中北店,17:15:00,2025-08-15,星期五,32,冷藏豬梅花火鍋肉片,11,141,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,112.80000000000001,0.19999999999999996,0.2012999999999997,112.61670000000004
中壢中北店,17:15:00,2025-08-15,星期五,32,冷藏豬五花火鍋肉片,7,122,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,97.60000000000001,0.19999999999999996,0.2008999999999997,97.49020000000004
中壢中北店,17:42:00,2025-08-17,星期日,33,澳洲調味板腱燒烤片,1,790,40.0,0.0,0.0,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,474.0,0.4,0.3499999999999994,513.5000000000005
中壢中北店,17:42:00,2025-08-17,星期日,33,里肌燒烤片,1,125,20.0,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,100.0,0.19999999999999996,0.19889999999999972,100.13750000000003
中壢中北店,17:42:00,2025-08-17,星期日,33,里肌火鍋肉片,2,102,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,81.60000000000001,0.19999999999999996,0.20099999999999962,81.49800000000003
中壢中北店,17:42:00,2025-08-17,星期日,33,五花火鍋肉片,1,114,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,91.2,0.19999999999999996,0.20109999999999964,91.07460000000005
中壢中北店,17:42:00,2025-08-17,星期日,33,進口櫻桃,9,164,10.0,0.0,0.0,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,147.6,0.10000000000000009,0.2158,128.6088
中壢中北店,11:17-11:20,2025-09-24,星期三,28,酒醸桂圓核桃麵包,1,65,30.0,1.0,0.0,37.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,45.5,0.30000000000000004,0.2801000000000004,46.79349999999997
中壢中北店,11:17-11:20,2025-09-24,星期三,28,越南娃娃菜,1,49,20.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,39.2,0.19999999999999996,0.20599999999999968,38.90600000000001
中壢中北店,11:17-11:20,2025-09-24,星期三,28,履歷青蔥,1,72,20.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,57.6,0.19999999999999996,0.22599999999999984,55.72800000000001
中壢中北店,11:17-11:20,2025-09-24,星期三,28,絲瓜,2,36,10.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,32.4,0.10000000000000009,0.14599999999999988,30.744000000000003
中壢中北店,11:17-11:20,2025-09-24,星期三,28,履歷紫心地瓜,2,69,30.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,48.3,0.30000000000000004,0.26300000000000023,50.85299999999999
中壢中北店,11:17-11:20,2025-09-24,星期三,28,履歷檸檬,1,79,20.0,0.0,0.0,13.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,63.2,0.19999999999999996,0.21799999999999975,61.77800000000002
中壢中北店,11:17-11:20,2025-09-24,星期三,28,冷藏美國牛肉粗絞,2,129,20.0,0.0,0.0,13.0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,103.2,0.19999999999999996,0.21099999999999966,101.78100000000005
中壢中北店,11:17-11:20,2025-09-24,星期三,28,紐西蘭Zespri綠奇異果5入,1,159,40.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,95.39999999999999,0.4,0.34929999999999956,103.46130000000008
中壢中北店,11:17-11:20,2025-09-24,星期三,28,紐西蘭Zespri綠奇異果5入,1,159,20.0,1.0,0.0,37.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,127.2,0.19999999999999996,0.21789999999999973,124.35390000000004
中壢中北店,11:17-11:20,2025-09-24,星期三,28,家樂福有機黃豆芽,1,25,30.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,17.5,0.30000000000000004,0.26300000000000034,18.42499999999999
中壢中北店,11:17-11:20,2025-09-24,星期三,28,家樂福有機櫛瓜,1,118,30.0,0.0,0.0,13.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,82.6,0.30000000000000004,0.27870000000000017,85.11339999999998
中壢中北店,19:24-19:29,2025-09-25,星期四,26,臺灣酪梨,1,79,30.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,55.3,0.30000000000000004,0.29200000000000037,55.931999999999974
中壢中北店,19:24-19:29,2025-09-25,星期四,26,精選青花菜,2,79,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,55.3,0.30000000000000004,0.28800000000000037,56.24799999999997
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷芹菜,1,88,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,70.4,0.19999999999999996,0.22299999999999984,68.376
中壢中北店,19:24-19:29,2025-09-25,星期四,26,精選青椒,1,69,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,55.2,0.19999999999999996,0.2269999999999997,53.337000000000025
中壢中北店,19:24-19:29,2025-09-25,星期四,26,絲瓜,1,36,10.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,32.4,0.10000000000000009,0.11599999999999984,31.824000000000005
中壢中北店,19:24-19:29,2025-09-25,星期四,26,紐西蘭富士蘋果4粒,2,129,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,90.3,0.30000000000000004,0.27200000000000046,93.91199999999994
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷紫心地瓜,2,69,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,48.3,0.30000000000000004,0.2800000000000003,49.679999999999986
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福有機銀耳,1,85,30.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,59.49999999999999,0.30000000000000004,0.2850000000000003,60.77499999999997
中壢中北店,19:24-19:29,2025-09-25,星期四,26,有機活株韓小菇,1,79,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,63.2,0.19999999999999996,0.25900000000000006,58.53899999999999
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷敏豆,1,129,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,90.3,0.30000000000000004,0.27000000000000035,94.16999999999996
中壢中北店,19:24-19:29,2025-09-25,星期四,26,有機金針菇（森甜金菇）,1,33,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,26.400000000000002,0.19999999999999996,0.12299999999999983,28.941000000000006
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷秋葵,1,65,20.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,52.0,0.19999999999999996,0.2209999999999997,50.635000000000026
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福有機櫛瓜,1,109,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,76.3,0.30000000000000004,0.24300000000000005,82.51299999999999
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷青蔥,1,72,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,50.4,0.30000000000000004,0.26600000000000007,52.848
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福有機紅鬚玉米筍,1,49,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,39.2,0.19999999999999996,0.20199999999999962,39.10200000000002
中壢中北店,19:24-19:29,2025-09-25,星期四,26,活舒菜讚石冰,1,149,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,104.3,0.30000000000000004,0.3010000000000003,104.15099999999994
中壢中北店,19:24-19:29,2025-09-25,星期四,26,冷藏美國牛肉粗絞,1,129,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,103.2,0.19999999999999996,0.21999999999999972,100.62000000000003
中壢中北店,19:24-19:29,2025-09-25,星期四,26,豬五花肉火鍋片,1,115,30.0,0.0,0.0,5.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,80.5,0.30000000000000004,0.2670000000000002,84.29499999999999
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福冷藏臺灣豬胛心絞肉,1,80,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,64.0,0.19999999999999996,0.20199999999999962,63.84000000000003
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福冷藏臺灣豬前腿肉片,1,88,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,70.4,0.19999999999999996,0.20199999999999962,70.22400000000003
中壢中北店,19:24-19:29,2025-09-25,星期四,26,美國進口棒腿,1,70,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,56.0,0.19999999999999996,0.20399999999999965,55.72000000000003
中壢中北店,19:24-19:29,2025-09-25,星期四,26,美國進口棒腿,1,67,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,53.6,0.19999999999999996,0.20499999999999965,53.26500000000002
中壢中北店,19:24-19:29,2025-09-25,星期四,26,冷藏香辣鐵路排骨,1,128,30.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,89.6,0.30000000000000004,0.2680000000000002,93.69599999999997
中壢中北店,19:24-19:29,2025-09-25,星期四,26,冷藏臺灣豬梅花火鍋片,2,91,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,72.8,0.20000000000000007,0.20499999999999968,72.34500000000003
中壢中北店,19:24-19:29,2025-09-25,星期四,26,冷藏臺灣豬五花火鍋片,2,75,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,60.0,0.19999999999999996,0.20099999999999962,59.925000000000026
中壢中北店,19:24-19:29,2025-09-25,星期四,26,冷藏臺灣豬里肌火鍋片,2,81,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,64.8,0.20000000000000007,0.20099999999999962,64.71900000000004
中壢中北店,19:24-19:29,2025-09-25,星期四,26,家樂福嚴選冷藏臺灣豬小排丁,1,148,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,118.4,0.19999999999999996,0.20889999999999964,117.08280000000005
中壢中北店,19:24-19:29,2025-09-25,星期四,26,有機金針菇（森甜金菇）,1,33,20.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,26.400000000000002,0.19999999999999996,0.12299999999999983,28.941000000000006
中壢中北店,19:24-19:29,2025-09-25,星期四,26,履歷嫩薑,1,49,20.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,39.2,0.19999999999999996,0.20699999999999968,38.85700000000002
中壢中北店,19:24-19:29,2025-09-25,星期四,26,加拿大大櫻桃心型盒,1,329,30.0,3.0,0.0,77.0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,230.29999999999998,0.30000000000000004,0.28608000000000033,234.8796799999999
中壢中北店,19:24-19:29,2025-09-25,星期四,26,紐西蘭Zespri綠奇異果5入,2,159,30.0,1.0,0.0,29.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,111.3,0.30000000000000004,0.26000000000000023,117.65999999999997
中壢中北店,19:24-19:29,2025-09-25,星期四,26,紐西蘭Zespri綠奇異果5入,1,159,40.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,95.39999999999999,0.4,0.35599999999999965,102.39600000000006
中壢中北店,19:34-19:37,2025-09-26,星期五,27,澳洲茂谷柑2入,2,58,20.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,46.400000000000006,0.19999999999999996,0.2419999999999999,43.964000000000006
中壢中北店,19:34-19:37,2025-09-26,星期五,27,梨山香梨,1,149,30.0,0.0,0.0,5.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,104.3,0.30000000000000004,0.28100000000000025,107.13099999999996
中壢中北店,19:34-19:37,2025-09-26,星期五,27,花蓮縣餅原味奶油酥條,2,209,20.0,5.0,0.0,125.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,167.20000000000002,0.19999999999999996,0.19609999999999972,168.01510000000005
中壢中北店,19:34-19:37,2025-09-26,星期五,27,小潘蛋糕坊鳳凰酥12入,1,455,30.0,6.0,0.0,149.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,318.5,0.30000000000000004,0.2672200000000002,333.4148999999999
中壢中北店,19:34-19:37,2025-09-26,星期五,27,履歷芹菜,1,88,30.0,0.0,0.0,5.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,61.599999999999994,0.30000000000000004,0.27900000000000036,63.447999999999965
